"","id","treated","true_effect","base.hte","cluster.hte","ols.fe.hte","lasso.fe.hte","mean.hte","demeaned.hte","part.demeaned.hte"
"1",1,1,0.982887203778658,0.910116496117335,0.846815115460075,0.868278449425633,0.908716339819368,0.742409730147209,0.689752758556364,0.789727578030915
"2",1,1,0.649259782356035,0.803021926640148,0.793302677278159,0.787086672734359,0.808272599756583,0.67635936227045,0.785595829177092,0.568210557032363
"3",1,1,0.452945155098226,0.452142947046777,0.494600277001158,0.473243220388507,0.583028895089716,0.43950927476335,0.620765646908887,0.413969348252103
"4",1,0,0.647823306332356,0.794522994573468,0.779317848644122,0.669758830555144,0.78837195071168,0.559116286616498,0.458666031855366,0.724473816420703
"5",1,0,0.668669414939224,0.74175331541604,0.673909789282656,0.706754439766041,0.86084261594882,0.618191424694377,0.739779026422931,0.427811988481035
"6",1,0,0.50421054463452,0.569870795985806,0.602887835053736,0.451419778513788,0.629097292834881,0.446185773118291,0.472038662006419,0.466403530484722
"7",1,0,0.499315229763552,0.394180641729732,0.439337579559371,0.415018059015919,0.4919018269345,0.259738487266717,0.363343342073686,0.081852063306045
"8",1,0,0.535524667348508,0.52013497332164,0.612529410125163,0.558691374045215,0.673128598707677,0.48361706877763,0.65046362472309,0.494103105323031
"9",1,0,0.607827348835926,0.647786409330736,0.691835850840207,0.633283870241937,0.776183306888819,0.609472902689795,0.528083291137922,0.542092191678191
"10",1,0,0.489891483217681,0.605359908295715,0.586987058899513,0.449526731493957,0.581289951571618,0.445088788106998,0.450204440574247,0.399593650901572
"11",1,0,0.636488673891511,0.808460563650511,0.778788171418319,0.644960050155111,0.792724392355979,0.57721379502232,0.54114519278012,0.532211295407762
"12",1,0,0.4948241876427,0.456457893403341,0.558495908234356,0.474048497039147,0.619016278321989,0.442695798670294,0.568234037340484,0.392464463841544
"13",1,1,0.452642891826777,0.480035901817594,0.591235377503625,0.532481974327851,0.662139992986856,0.446807959039709,0.60966695688735,0.434074364879436
"14",1,1,0.369841916473311,0.521518270691749,0.613455796880783,0.408989140779122,0.515900127917214,0.361093227084599,0.518776174274325,0.400269286952862
"15",1,0,0.453877429625038,0.367284370355984,0.455241254663929,0.394856955748362,0.512070485464433,0.293754936636527,0.547051567806285,0.252213300758433
"16",1,0,0.643305350077381,0.65461687587603,0.604267238856366,0.471598970624592,0.552017760852946,0.473489210300641,0.490204145294795,0.412580757907176
"17",1,0,0.182372070718844,0.33671227278648,0.466986007771731,0.378521687841473,0.498541831267211,0.287749061036468,0.482315621380564,0.385212841215721
"18",1,0,0.810916727233141,0.847293698470589,0.812125348813496,0.797561980561228,0.922101720129621,0.735634066375932,0.636587268347282,0.627972342934223
"19",1,0,0.76221160582742,0.87759689666557,0.878126314781125,0.766653730661663,0.847809622518796,0.757298706665783,0.594898675784345,0.772915200786605
"20",1,0,0.436512674837875,0.653031232817337,0.620751059793228,0.483261884530425,0.620618860832068,0.550205005635963,0.498254381800551,0.565188516775986
"21",1,0,0.651101295199064,0.868155784563304,0.817531541227172,0.701207987825333,0.798022058396776,0.702674087453441,0.552304284487187,0.769467925121724
"22",1,0,0.459264818639917,0.509294705506306,0.471649714330354,0.447331773866123,0.591316617484873,0.41695894937021,0.347646742589801,0.370300534085793
"23",1,1,0.485577129619161,0.557243574681015,0.569575516172859,0.478109071033446,0.570254538533021,0.432346611674802,0.717977958322439,0.401673641470044
"24",2,0,0.625439877971704,0.769429750146062,0.710950723638256,0.665144083263604,0.694974081557057,0.521810193757606,0.616279742578715,0.569724081890245
